old_path	new_path	reason
ios/navigation/clickup-ios-navigation-favorites-1ca1bab7-0440-428f-ac6e-a1bd4d824789.webp	ios/menus/clickup-ios-menus-favorites-1ca1bab7-0440-428f-ac6e-a1bd4d824789.webp	List settings overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-favorites-370898c6-d7ef-4941-b1e6-28f202cec19b.webp	ios/menus/clickup-ios-menus-favorites-370898c6-d7ef-4941-b1e6-28f202cec19b.webp	Task Options overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-favorites-54ec7183-f0e1-46e4-b0c2-6dcc6fe580fb.webp	ios/menus/clickup-ios-menus-favorites-54ec7183-f0e1-46e4-b0c2-6dcc6fe580fb.webp	Task Options overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-favorites-a47c10d9-9603-47bc-a5f7-67952eec3e10.webp	ios/menus/clickup-ios-menus-favorites-a47c10d9-9603-47bc-a5f7-67952eec3e10.webp	Task Options overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-favorites-a8f682ae-9369-462b-9532-909e36c127e8.webp	ios/menus/clickup-ios-menus-favorites-a8f682ae-9369-462b-9532-909e36c127e8.webp	Task Options overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-favorites-ecf32465-764a-4a7e-bfc7-b0f63859a7e4.webp	ios/menus/clickup-ios-menus-favorites-ecf32465-764a-4a7e-bfc7-b0f63859a7e4.webp	Task Options overflow menu, not a favorites destination
ios/navigation/clickup-ios-navigation-home-00e1f356-5dbc-43c4-b21d-1668bd553833.webp	ios/views/clickup-ios-views-home-00e1f356-5dbc-43c4-b21d-1668bd553833.webp	My Work rendered task/calendar list, not the Home destination
ios/navigation/clickup-ios-navigation-home-0494d348-c628-4602-93f9-d8dfa47221eb.webp	ios/views/clickup-ios-views-home-0494d348-c628-4602-93f9-d8dfa47221eb.webp	My Work rendered task/calendar list, not the Home destination
ios/navigation/clickup-ios-navigation-home-544b27c3-6617-4a6e-95c7-ea9e06902ea2.webp	ios/views/clickup-ios-views-home-544b27c3-6617-4a6e-95c7-ea9e06902ea2.webp	My Work rendered task/calendar list, not the Home destination
ios/navigation/clickup-ios-navigation-home-5ad6a44a-3e51-4056-9a30-f4eb3fac8af3.webp	ios/views/clickup-ios-views-home-5ad6a44a-3e51-4056-9a30-f4eb3fac8af3.webp	My Work rendered calendar week, not the Home destination
ios/navigation/clickup-ios-navigation-home-99d9d5ab-d435-4fa1-aad0-1588f34fb2b8.webp	ios/views/clickup-ios-views-home-99d9d5ab-d435-4fa1-aad0-1588f34fb2b8.webp	My Work rendered task/calendar list, not the Home destination
ios/navigation/clickup-ios-navigation-home-c3f7f860-8aec-40f8-92b4-6242c14a5c5e.webp	ios/states/clickup-ios-states-home-c3f7f860-8aec-40f8-92b4-6242c14a5c5e.webp	"No Favorites!" empty state
ios/navigation/clickup-ios-navigation-home-d9ff90b4-29aa-4618-841d-b4416c721316.webp	ios/menus/clickup-ios-menus-home-d9ff90b4-29aa-4618-841d-b4416c721316.webp	Global create-new action sheet (Track time/Notepad/Invite/Ask AI/Doc/Task)
ios/navigation/clickup-ios-navigation-home-ecb1790e-e9b8-494c-8022-224b41476d34.webp	ios/views/clickup-ios-views-home-ecb1790e-e9b8-494c-8022-224b41476d34.webp	My Work rendered task list, not the Home destination
ios/navigation/clickup-ios-navigation-search-3cae3bac-3163-4a7e-9e9e-9ddfe03829f2.webp	ios/tasks/clickup-ios-tasks-search-3cae3bac-3163-4a7e-9e9e-9ddfe03829f2.webp	"Pick a location" task-move picker, not a search screen
ios/navigation/clickup-ios-navigation-search-3e935320-0c53-4425-a261-e124b1a7976a.webp	ios/collaboration/clickup-ios-collaboration-search-3e935320-0c53-4425-a261-e124b1a7976a.webp	Watchers list (search person/team to watch), not a search screen
ios/navigation/clickup-ios-navigation-search-71211a74-3a8d-42f2-a3a7-641c30817acd.webp	ios/tasks/clickup-ios-tasks-search-71211a74-3a8d-42f2-a3a7-641c30817acd.webp	"Add to location" task-move picker, not a search screen
ios/navigation/clickup-ios-navigation-sidebar-7e852f3b-b33a-4ec3-ad7e-0b9af94513d2.webp	ios/tasks/clickup-ios-tasks-sidebar-7e852f3b-b33a-4ec3-ad7e-0b9af94513d2.webp	"Pick a location" task-move picker, not the sidebar
ios/navigation/clickup-ios-navigation-tab-bar-84795435-a488-43d6-94da-f8cc732ca48f.webp	ios/views/clickup-ios-views-tab-bar-84795435-a488-43d6-94da-f8cc732ca48f.webp	My Work rendered calendar week, not the tab bar
ios/notifications/clickup-ios-notifications-reminders-2ad13613-e5b6-4451-a0c0-0f451cb831cb.webp	ios/views/clickup-ios-views-reminders-2ad13613-e5b6-4451-a0c0-0f451cb831cb.webp	Rendered Overdue reminders list view
ios/settings/clickup-ios-settings-settings-782436c8-4353-4dc0-aecc-75794a4d5b3c.webp	ios/collaboration/clickup-ios-collaboration-settings-782436c8-4353-4dc0-aecc-75794a4d5b3c.webp	Public share-link panel, not app settings
ios/settings/clickup-ios-settings-settings-7f248abd-f90a-4477-a2a7-8b9aa0cbcc10.webp	ios/collaboration/clickup-ios-collaboration-settings-7f248abd-f90a-4477-a2a7-8b9aa0cbcc10.webp	Public share-link panel, not app settings
ios/tasks/clickup-ios-tasks-activity-348306ab-dd87-4526-a724-56361a873e93.webp	ios/collaboration/clickup-ios-collaboration-activity-348306ab-dd87-4526-a724-56361a873e93.webp	Task Comments thread, not the task-activity/detail surface
ios/tasks/clickup-ios-tasks-activity-c02787ae-2a69-4325-840e-e2fac38022e1.webp	ios/collaboration/clickup-ios-collaboration-activity-c02787ae-2a69-4325-840e-e2fac38022e1.webp	Task Comments thread (resolved), not the task-activity/detail surface
ios/tasks/clickup-ios-tasks-assignee-picker-b8505d68-ff6a-41dc-9afe-25872e6fba3a.webp	ios/collaboration/clickup-ios-collaboration-assignee-picker-b8505d68-ff6a-41dc-9afe-25872e6fba3a.webp	Watchers list, not an assignee picker
ios/tasks/clickup-ios-tasks-assignee-picker-bff91def-d964-4e4e-9d3e-483b2506a91e.webp	ios/collaboration/clickup-ios-collaboration-assignee-picker-bff91def-d964-4e4e-9d3e-483b2506a91e.webp	Share Permissions/Access Level panel, not an assignee picker
ios/tasks/clickup-ios-tasks-assignee-picker-c56fc912-5c96-44a8-ab2f-57a8c8147425.webp	ios/collaboration/clickup-ios-collaboration-assignee-picker-c56fc912-5c96-44a8-ab2f-57a8c8147425.webp	Comment "Assigned to Anyone" thread popup, not an assignee picker
ios/tasks/clickup-ios-tasks-assignee-picker-e73c5d81-3580-48c0-b710-e3909fb2cd60.webp	ios/collaboration/clickup-ios-collaboration-assignee-picker-e73c5d81-3580-48c0-b710-e3909fb2cd60.webp	Share Permissions panel (Private), not an assignee picker
ios/tasks/clickup-ios-tasks-assignee-picker-f576d175-79ca-479f-9070-316957e5f35b.webp	ios/collaboration/clickup-ios-collaboration-assignee-picker-f576d175-79ca-479f-9070-316957e5f35b.webp	Share Permissions panel (Limited), not an assignee picker
ios/tasks/clickup-ios-tasks-attachments-5ff80253-48a3-4c00-bbcf-8673b6010408.webp	ios/ai/clickup-ios-ai-attachments-5ff80253-48a3-4c00-bbcf-8673b6010408.webp	ClickUp Brain task-summary chat panel, not an attachments screen
ios/views/clickup-ios-views-list-view-479b3a03-5bac-4be3-98b7-b9fc2d8139c9.webp	ios/tasks/clickup-ios-tasks-list-view-479b3a03-5bac-4be3-98b7-b9fc2d8139c9.webp	Task Relationships panel, not a rendered list view
ios/views/clickup-ios-views-my-tasks-3a3b2c04-ff74-446b-8e26-c2b587e41979.webp	ios/tasks/clickup-ios-tasks-my-tasks-3a3b2c04-ff74-446b-8e26-c2b587e41979.webp	Task detail panel, not the My Work view
ios/views/clickup-ios-views-my-tasks-aaa1d09a-954d-479b-a590-aa2012ce885e.webp	ios/tasks/clickup-ios-tasks-my-tasks-aaa1d09a-954d-479b-a590-aa2012ce885e.webp	Task create/edit sheet, not the My Work view
ios/views/clickup-ios-views-my-tasks-bfc39794-f97a-4237-8940-970a6720e4b2.webp	ios/tasks/clickup-ios-tasks-my-tasks-bfc39794-f97a-4237-8940-970a6720e4b2.webp	Task Relationships panel, not the My Work view
ios/views/clickup-ios-views-my-tasks-f70f4ee9-1c26-4e8d-a8e6-2152260fac3d.webp	ios/tasks/clickup-ios-tasks-my-tasks-f70f4ee9-1c26-4e8d-a8e6-2152260fac3d.webp	Task detail panel, not the My Work view
ios/views/clickup-ios-views-my-tasks-fdf99039-e57d-452b-9b4e-c79e162cd8cc.webp	ios/tasks/clickup-ios-tasks-my-tasks-fdf99039-e57d-452b-9b4e-c79e162cd8cc.webp	Task Checklists panel, not the My Work view
ios/views/clickup-ios-views-view-switcher-7fe3bd0a-372b-4eac-9b50-1c06943a4211.webp	ios/collaboration/clickup-ios-collaboration-view-switcher-7fe3bd0a-372b-4eac-9b50-1c06943a4211.webp	Task Comments thread (resolved), not a view switcher
ios/views/clickup-ios-views-view-switcher-a27bca20-10f0-4fd3-b9b1-b742ce0ff1bb.webp	ios/tasks/clickup-ios-tasks-view-switcher-a27bca20-10f0-4fd3-b9b1-b742ce0ff1bb.webp	Task detail Layout/Options panel, not a view switcher
ios/views/clickup-ios-views-view-switcher-c9ded613-5ac2-4a10-845f-9270716fa62d.webp	ios/tasks/clickup-ios-tasks-view-switcher-c9ded613-5ac2-4a10-845f-9270716fa62d.webp	Task detail Layout/Options panel, not a view switcher
ios/views/clickup-ios-views-view-switcher-d0507715-f3c4-45cc-aa77-37c1f421bc6e.webp	ios/collaboration/clickup-ios-collaboration-view-switcher-d0507715-f3c4-45cc-aa77-37c1f421bc6e.webp	Publish-to-web share panel, not a view switcher
web/upgrade/clickup-web-upgrade-cancel-97dbb2bf-724c-4adb-a474-b0b718110b66.webp	web/settings/clickup-web-settings-cancel-97dbb2bf-724c-4adb-a474-b0b718110b66.webp	All Settings workspace-preferences page, not a cancellation/upgrade screen
web/upgrade/clickup-web-upgrade-paywall-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	web/settings/clickup-web-settings-paywall-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	Billing tab plan-comparison page under Settings, not a paywall interrupt
web/upgrade/clickup-web-upgrade-pricing-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	web/settings/clickup-web-settings-pricing-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	Same Billing tab plan-comparison page under Settings
web/upgrade/clickup-web-upgrade-pricing-a05c11ae-f16f-45f5-8a63-1fe42b17bc92.webp	web/database/clickup-web-database-pricing-a05c11ae-f16f-45f5-8a63-1fe42b17bc92.webp	Enable ClickApps configuration modal over a list view
web/upgrade/clickup-web-upgrade-promo-151b9d5e-a299-456b-9b7b-ce522d399c1e.webp	web/settings/clickup-web-settings-promo-151b9d5e-a299-456b-9b7b-ce522d399c1e.webp	Billing invoice/payment-method form under Settings
web/upgrade/clickup-web-upgrade-promo-3eb5e082-9800-4a83-bdc6-3bd37fecdc3e.webp	web/settings/clickup-web-settings-promo-3eb5e082-9800-4a83-bdc6-3bd37fecdc3e.webp	Billing invoice/payment-method form under Settings
web/upgrade/clickup-web-upgrade-promo-836f41ca-5ff9-4cd0-bcf4-7471ce3b1aa9.webp	web/settings/clickup-web-settings-promo-836f41ca-5ff9-4cd0-bcf4-7471ce3b1aa9.webp	Billing invoice/payment-method form under Settings
web/upgrade/clickup-web-upgrade-promo-c8211574-3ee4-4f07-93fa-b250eb2d5da7.webp	web/settings/clickup-web-settings-promo-c8211574-3ee4-4f07-93fa-b250eb2d5da7.webp	Billing invoice/payment-method form under Settings
web/upgrade/clickup-web-upgrade-promo-e5a22094-5dcb-4539-85f1-2a2b95aba427.webp	web/settings/clickup-web-settings-promo-e5a22094-5dcb-4539-85f1-2a2b95aba427.webp	Billing invoice/payment-method form under Settings
web/upgrade/clickup-web-upgrade-promo-f80af1b0-9f25-4537-ad8d-efbf02243804.webp	web/settings/clickup-web-settings-promo-f80af1b0-9f25-4537-ad8d-efbf02243804.webp	Billing invoice/payment-method form under Settings, card saved
web/filters/clickup-web-filters-group-by-0dd5afa1-323c-443d-9156-381875f8374d.webp	web/views/clickup-web-views-group-by-0dd5afa1-323c-443d-9156-381875f8374d.webp	Rendered List view grouped by status, group-by dropdown incidental
web/filters/clickup-web-filters-group-by-3da0d960-d8ff-4a14-b23c-a6d9049c9842.webp	web/views/clickup-web-views-group-by-3da0d960-d8ff-4a14-b23c-a6d9049c9842.webp	Rendered List view (Group: None)
web/filters/clickup-web-filters-group-by-4a1e7597-03a3-473c-8cd8-011e6b5de0e6.webp	web/views/clickup-web-views-group-by-4a1e7597-03a3-473c-8cd8-011e6b5de0e6.webp	Rendered List view grouped by status, dark mode
web/filters/clickup-web-filters-group-by-53f50eb9-da32-4a12-94af-7cc1bdf63b61.webp	web/views/clickup-web-views-group-by-53f50eb9-da32-4a12-94af-7cc1bdf63b61.webp	Rendered List view (CRM Accounts & Opportunities)
web/filters/clickup-web-filters-group-by-7ec1420c-57d6-4790-ad03-f23e95ce811e.webp	web/tasks/clickup-web-tasks-group-by-7ec1420c-57d6-4790-ad03-f23e95ce811e.webp	Task detail side panel (description, attachments) dominates
web/filters/clickup-web-filters-group-by-88b6b1cf-4dbc-41ee-9a58-7075dd42ea83.webp	web/views/clickup-web-views-group-by-88b6b1cf-4dbc-41ee-9a58-7075dd42ea83.webp	Rendered List view, folder-template toast incidental
web/filters/clickup-web-filters-group-by-8a714ab4-93a1-4c57-8cfd-fff72cb02f75.webp	web/database/clickup-web-database-group-by-8a714ab4-93a1-4c57-8cfd-fff72cb02f75.webp	"Edit Design Team statuses" workflow/status template editor
web/filters/clickup-web-filters-group-by-9aa78cb1-9207-4ace-bbf5-e21bbc48d967.webp	web/dashboards/clickup-web-dashboards-group-by-9aa78cb1-9207-4ace-bbf5-e21bbc48d967.webp	"Workload by Status" Dashboard card configuration
web/filters/clickup-web-filters-group-by-cdb1fd4b-343e-4558-ad06-1aacdc6b9566.webp	web/views/clickup-web-views-group-by-cdb1fd4b-343e-4558-ad06-1aacdc6b9566.webp	Rendered List view grouped by status (Design Resources)
web/filters/clickup-web-filters-group-by-ce51540b-f02f-4926-909c-adad6b67a10e.webp	web/dashboards/clickup-web-dashboards-group-by-ce51540b-f02f-4926-909c-adad6b67a10e.webp	"Create a Dashboard" template chooser
web/filters/clickup-web-filters-group-by-dad96764-4132-4ba1-a165-2a17eb1cef18.webp	web/views/clickup-web-views-group-by-dad96764-4132-4ba1-a165-2a17eb1cef18.webp	Rendered List view with a status color picker
web/filters/clickup-web-filters-group-by-fcd7d80b-ab9c-4d07-8429-1bd6d77fbc83.webp	web/views/clickup-web-views-group-by-fcd7d80b-ab9c-4d07-8429-1bd6d77fbc83.webp	Rendered List view (Open group), archive toast incidental
web/filters/clickup-web-filters-sort-0300b854-a1ec-4809-811e-8872504e6d31.webp	web/dashboards/clickup-web-dashboards-sort-0300b854-a1ec-4809-811e-8872504e6d31.webp	All Dashboards list with columns picker, not a sort/filter screen
web/filters/clickup-web-filters-sort-07424901-5870-49c2-bb9e-4d351f7baefc.webp	web/extra/clickup-web-extra-sort-07424901-5870-49c2-bb9e-4d351f7baefc.webp	Clips (screen recordings) grid, no existing group fits
web/filters/clickup-web-filters-sort-305171ca-3ad1-4991-8446-c550be1e1127.webp	web/extra/clickup-web-extra-sort-305171ca-3ad1-4991-8446-c550be1e1127.webp	Clips grid, no existing group fits
web/filters/clickup-web-filters-sort-30541bfc-8478-4372-a352-9a9cbf07aac8.webp	web/dashboards/clickup-web-dashboards-sort-30541bfc-8478-4372-a352-9a9cbf07aac8.webp	All Dashboards list with columns picker
web/filters/clickup-web-filters-sort-49c7a493-a4e2-4110-aaca-46b6c4859553.webp	web/dashboards/clickup-web-dashboards-sort-49c7a493-a4e2-4110-aaca-46b6c4859553.webp	All Dashboards list sorted by Date updated
web/filters/clickup-web-filters-sort-585b1a8e-ea1d-497a-93bd-fcb385c31854.webp	web/extra/clickup-web-extra-sort-585b1a8e-ea1d-497a-93bd-fcb385c31854.webp	Clips grid, no existing group fits
web/filters/clickup-web-filters-sort-6f429054-91b4-4fc4-bb7c-c013dd7f26e5.webp	web/collaboration/clickup-web-collaboration-sort-6f429054-91b4-4fc4-bb7c-c013dd7f26e5.webp	Team members table (roles, emails), not a sort/filter screen
web/filters/clickup-web-filters-sort-7587be5b-57f1-49c3-b571-58b7859abb59.webp	web/dashboards/clickup-web-dashboards-sort-7587be5b-57f1-49c3-b571-58b7859abb59.webp	All Dashboards list sorted by Date created
web/filters/clickup-web-filters-sort-80923a2d-f6ad-40f7-88c8-bb85726c1ac2.webp	web/docs/clickup-web-docs-sort-80923a2d-f6ad-40f7-88c8-bb85726c1ac2.webp	Docs list view (Doc cards), not a sort/filter screen
web/filters/clickup-web-filters-sort-84d812e5-4fe7-47ce-a9e0-35918ad42f40.webp	web/dashboards/clickup-web-dashboards-sort-84d812e5-4fe7-47ce-a9e0-35918ad42f40.webp	All Dashboards list, Sort dropdown open (Date created/updated/viewed/Name)
web/filters/clickup-web-filters-sort-a363f817-16ec-48d8-b638-8a336a4b9c9c.webp	web/dashboards/clickup-web-dashboards-sort-a363f817-16ec-48d8-b638-8a336a4b9c9c.webp	Dashboard "Add card" widget picker
web/filters/clickup-web-filters-sort-c0f8f0f5-2e13-4855-b340-cc1364ad247a.webp	web/views/clickup-web-views-sort-c0f8f0f5-2e13-4855-b340-cc1364ad247a.webp	Rendered List view (CRM Accounts & Opportunities)
web/filters/clickup-web-filters-sort-c9477c5f-10f3-4e17-9fd1-dd48245b122d.webp	web/database/clickup-web-database-sort-c9477c5f-10f3-4e17-9fd1-dd48245b122d.webp	"Default settings for views" required-views configuration modal
web/filters/clickup-web-filters-sort-cbbf234a-9399-4b50-802b-5759f60efeae.webp	web/views/clickup-web-views-sort-cbbf234a-9399-4b50-802b-5759f60efeae.webp	Rendered List view (Design Team, Open 11 tasks)
web/filters/clickup-web-filters-sort-ccfeaa37-a23f-4cda-9fa3-c4a709fffc83.webp	web/extra/clickup-web-extra-sort-ccfeaa37-a23f-4cda-9fa3-c4a709fffc83.webp	Clips grid, no existing group fits
web/filters/clickup-web-filters-sort-cd13cd94-378a-4421-800f-462b79571473.webp	web/extra/clickup-web-extra-sort-cd13cd94-378a-4421-800f-462b79571473.webp	Clips grid with a rename/download/delete context menu
web/filters/clickup-web-filters-sort-e1b401e0-7b5a-44f7-92a8-1baae793916a.webp	web/database/clickup-web-database-sort-e1b401e0-7b5a-44f7-92a8-1baae793916a.webp	"Default settings for views" configuration modal
web/filters/clickup-web-filters-sort-f29cc127-41de-441b-b4d4-1c84d9d0b838.webp	web/dashboards/clickup-web-dashboards-sort-f29cc127-41de-441b-b4d4-1c84d9d0b838.webp	Dashboard "Activity view" card configuration
web/notifications/clickup-web-notifications-banner-1de74873-d04f-4e55-9aa0-818722303b5b.webp	web/onboarding/clickup-web-onboarding-banner-1de74873-d04f-4e55-9aa0-818722303b5b.webp	"Get Started with Tasks & Views" video onboarding tour modal
web/notifications/clickup-web-notifications-banner-6b6e90a4-85da-4600-93bb-aecbba67188c.webp	web/onboarding/clickup-web-onboarding-banner-6b6e90a4-85da-4600-93bb-aecbba67188c.webp	"Explore Your Workspace" video onboarding tour modal
web/notifications/clickup-web-notifications-banner-6df96748-af8a-4a9b-9fad-f0620e259908.webp	web/settings/clickup-web-settings-banner-6df96748-af8a-4a9b-9fad-f0620e259908.webp	Billing plan-comparison page under Settings, not a notification
web/notifications/clickup-web-notifications-banner-6e73bf82-be8d-4e6a-8024-f25467a224bc.webp	web/settings/clickup-web-settings-banner-6e73bf82-be8d-4e6a-8024-f25467a224bc.webp	Billing plan-comparison page under Settings ("upgraded" banner incidental)
web/notifications/clickup-web-notifications-banner-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	web/settings/clickup-web-settings-banner-6f2d4f5a-54cb-4ce5-bf7a-fe266baa89fa.webp	Billing tab plan page under Settings
web/notifications/clickup-web-notifications-banner-71a033be-3ec2-46a0-92a7-0d6b9724091f.webp	web/forms/clickup-web-forms-banner-71a033be-3ec2-46a0-92a7-0d6b9724091f.webp	Form-view submission confirmation ("Thank You!")
web/notifications/clickup-web-notifications-banner-7f83c61b-a654-42d8-b74f-663fda621ef3.webp	web/ai/clickup-web-ai-banner-7f83c61b-a654-42d8-b74f-663fda621ef3.webp	ClickUp Brain chat panel with suggested prompts
web/notifications/clickup-web-notifications-banner-92226a0f-a8de-466c-a995-fb5c238060a4.webp	web/marketing/clickup-web-marketing-banner-92226a0f-a8de-466c-a995-fb5c238060a4.webp	Feature-promo banner ("You, but better organized" calendar connect)
web/notifications/clickup-web-notifications-banner-b78f52e6-749c-48cd-a667-2a68e3310286.webp	web/marketing/clickup-web-marketing-banner-b78f52e6-749c-48cd-a667-2a68e3310286.webp	Feature-promo banner, same calendar-connect campaign
web/notifications/clickup-web-notifications-banner-fbde25a1-43dc-4baa-acb3-a3e3ad9b9985.webp	web/onboarding/clickup-web-onboarding-banner-fbde25a1-43dc-4baa-acb3-a3e3ad9b9985.webp	"Get Started with Tasks & Views" video onboarding tour modal
web/notifications/clickup-web-notifications-inbox-0b3a8bac-a1fd-43fe-a542-81621a337245.webp	web/chat/clickup-web-chat-inbox-0b3a8bac-a1fd-43fe-a542-81621a337245.webp	Chat channel Replies thread, not the Inbox destination
web/notifications/clickup-web-notifications-inbox-2fecc1b1-c892-4c78-b313-195e56aa1990.webp	web/collaboration/clickup-web-collaboration-inbox-2fecc1b1-c892-4c78-b313-195e56aa1990.webp	Assigned Comments list
web/notifications/clickup-web-notifications-inbox-473c3701-c880-4169-87bb-86954531b441.webp	web/collaboration/clickup-web-collaboration-inbox-473c3701-c880-4169-87bb-86954531b441.webp	Team activity feed log
web/notifications/clickup-web-notifications-inbox-7339030f-2aba-4f8a-b67f-0f076f9e0ebe.webp	web/navigation/clickup-web-navigation-inbox-7339030f-2aba-4f8a-b67f-0f076f9e0ebe.webp	Inbox destination (Primary/Other/Later/Cleared) with a status modal
web/notifications/clickup-web-notifications-inbox-b78f8479-52dd-48f1-9d9b-c0a8ecd29337.webp	web/menus/clickup-web-menus-inbox-b78f8479-52dd-48f1-9d9b-c0a8ecd29337.webp	Command-bar "Create Command" type picker overlay
web/notifications/clickup-web-notifications-inbox-c64ec457-7285-4a1f-886d-a149b8a0d49b.webp	web/states/clickup-web-states-inbox-c64ec457-7285-4a1f-886d-a149b8a0d49b.webp	"Inbox Zero" empty state
web/notifications/clickup-web-notifications-inbox-c69f479f-22e4-4e01-804a-f5f21245f760.webp	web/chat/clickup-web-chat-inbox-c69f479f-22e4-4e01-804a-f5f21245f760.webp	Chat channel Replies thread (unread)
web/notifications/clickup-web-notifications-inbox-c9546902-ceb4-41b0-8cb4-2df75268fda7.webp	web/chat/clickup-web-chat-inbox-c9546902-ceb4-41b0-8cb4-2df75268fda7.webp	Chat channel view with SyncUp/messages
web/notifications/clickup-web-notifications-inbox-ef0b3046-a8c1-4f17-a23e-014786919950.webp	web/navigation/clickup-web-navigation-inbox-ef0b3046-a8c1-4f17-a23e-014786919950.webp	Inbox destination with a status modal
web/notifications/clickup-web-notifications-inbox-f1374e47-4168-46b0-baab-445916244ac6.webp	web/navigation/clickup-web-navigation-inbox-f1374e47-4168-46b0-baab-445916244ac6.webp	Inbox destination, Primary tab with notifications listed
web/notifications/clickup-web-notifications-reminders-18c5bdb4-3358-4afd-86b5-370d041c7abf.webp	web/time-tracking/clickup-web-time-tracking-reminders-18c5bdb4-3358-4afd-86b5-370d041c7abf.webp	"Set Timesheet Deadline & Reminders" modal (Timesheet Approvals)
web/notifications/clickup-web-notifications-reminders-1ce8a341-0753-4b7c-bbb6-5aed549f3084.webp	web/views/clickup-web-views-reminders-1ce8a341-0753-4b7c-bbb6-5aed549f3084.webp	My Tasks aggregated home view, not a reminder
web/notifications/clickup-web-notifications-reminders-2497752f-71bd-4601-b4bf-2c3a5e56dee2.webp	web/views/clickup-web-views-reminders-2497752f-71bd-4601-b4bf-2c3a5e56dee2.webp	My Tasks aggregated home view
web/notifications/clickup-web-notifications-reminders-24bc3c08-c84a-4709-9789-9e0fbd1ab228.webp	web/tasks/clickup-web-tasks-reminders-24bc3c08-c84a-4709-9789-9e0fbd1ab228.webp	Task detail side panel dominates, reminder pane secondary
web/notifications/clickup-web-notifications-reminders-342d30e9-8082-4c31-8c3c-5bdd56e5023a.webp	web/views/clickup-web-views-reminders-342d30e9-8082-4c31-8c3c-5bdd56e5023a.webp	My Tasks aggregated home view with Agenda widget
web/notifications/clickup-web-notifications-reminders-3c66567f-4dd7-406e-9571-7fbfaac8d705.webp	web/time-tracking/clickup-web-time-tracking-reminders-3c66567f-4dd7-406e-9571-7fbfaac8d705.webp	"Set Timesheet Deadline & Reminders" modal
