old_path	new_path	reason
web/navigation/fibery-web-navigation-sidebar-63fe8c58-245b-413b-9cba-eae57c49a94f.webp	web/database/fibery-web-database-63fe8c58-245b-413b-9cba-eae57c49a94f.webp	New table field type picker list
web/navigation/fibery-web-navigation-sidebar-6528a4b9-44fa-4475-98ad-d887867678e7.webp	web/editors/fibery-web-editors-6528a4b9-44fa-4475-98ad-d887867678e7.webp	New document blank empty editor
web/navigation/fibery-web-navigation-sidebar-68319dc2-cada-408d-a0b2-44ae679ceaa9.webp	web/database/fibery-web-database-68319dc2-cada-408d-a0b2-44ae679ceaa9.webp	Import wizard selecting destination Space
web/navigation/fibery-web-navigation-sidebar-6b610910-2be1-4a05-a24d-5c055ca152eb.webp	web/database/fibery-web-database-6b610910-2be1-4a05-a24d-5c055ca152eb.webp	Import summary of additional data created
web/navigation/fibery-web-navigation-sidebar-6c26d20a-1baa-46ec-8cbd-433b8222bdcf.webp	web/database/fibery-web-database-6c26d20a-1baa-46ec-8cbd-433b8222bdcf.webp	New Item quick-create popover (Name + Discard/Create)
web/navigation/fibery-web-navigation-sidebar-714aa790-1b39-4ef7-ab48-9402ebeb7aea.webp	web/editors/fibery-web-editors-714aa790-1b39-4ef7-ab48-9402ebeb7aea.webp	Document version history panel
web/navigation/fibery-web-navigation-sidebar-720880db-3704-4172-bd24-f829144c8247.webp	web/editors/fibery-web-editors-720880db-3704-4172-bd24-f829144c8247.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-7a760b37-07f2-4e0f-b50b-375b00acdebb.webp	web/editors/fibery-web-editors-7a760b37-07f2-4e0f-b50b-375b00acdebb.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-7b37cfc8-8d0d-419d-874f-0bd22055414a.webp	web/database/fibery-web-database-7b37cfc8-8d0d-419d-874f-0bd22055414a.webp	Person entity detail record with typed fields, verification toast
web/navigation/fibery-web-navigation-sidebar-7b4b28a8-b399-4a1b-b5f3-1ac2057acfc6.webp	web/database/fibery-web-database-7b4b28a8-b399-4a1b-b5f3-1ac2057acfc6.webp	New table field/grouping config panel
web/navigation/fibery-web-navigation-sidebar-7d1c6c5c-eaa7-41c3-b705-68fa0058a6d7.webp	web/views/fibery-web-views-7d1c6c5c-eaa7-41c3-b705-68fa0058a6d7.webp	Rendered table view with populated rows and columns
web/navigation/fibery-web-navigation-sidebar-7eca9340-8e5b-4f28-84f0-0f7453b8249e.webp	web/editors/fibery-web-editors-7eca9340-8e5b-4f28-84f0-0f7453b8249e.webp	New document with code/formula placeholder block
web/navigation/fibery-web-navigation-sidebar-83898220-9599-42f4-9a60-4ef374ef228c.webp	web/editors/fibery-web-editors-83898220-9599-42f4-9a60-4ef374ef228c.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-85009a0e-9537-4a88-b732-903f182ce341.webp	web/marketing/fibery-web-marketing-85009a0e-9537-4a88-b732-903f182ce341.webp	Template gallery detail page (30-60-90 Onboarding Template)
web/navigation/fibery-web-navigation-sidebar-8902c31f-08a2-4fb0-a3bc-84a545eff0d9.webp	web/onboarding/fibery-web-onboarding-8902c31f-08a2-4fb0-a3bc-84a545eff0d9.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-89d22ddd-c22f-4714-98aa-f368ff3cda60.webp	web/onboarding/fibery-web-onboarding-89d22ddd-c22f-4714-98aa-f368ff3cda60.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-8d9b55e8-241c-417c-ad8d-647b89e58719.webp	web/automations/fibery-web-automations-8d9b55e8-241c-417c-ad8d-647b89e58719.webp	Canvas diagram with automation/button description text
web/navigation/fibery-web-navigation-sidebar-8e7cc0fb-3ef6-4211-bf5c-43b513f2602f.webp	web/editors/fibery-web-editors-8e7cc0fb-3ef6-4211-bf5c-43b513f2602f.webp	New document blank empty editor with title
web/navigation/fibery-web-navigation-sidebar-8e82db2c-ddf6-4a47-87a2-6bffd725fabc.webp	web/database/fibery-web-database-8e82db2c-ddf6-4a47-87a2-6bffd725fabc.webp	Person entity detail record with typed fields
web/navigation/fibery-web-navigation-sidebar-94ad5a19-976a-4301-a5b9-c62e1c3f7b00.webp	web/collaboration/fibery-web-collaboration-94ad5a19-976a-4301-a5b9-c62e1c3f7b00.webp	Activity log audit trail of member actions
web/navigation/fibery-web-navigation-sidebar-96353a1d-cf61-4a8a-8dc5-b965923573ef.webp	web/reports/fibery-web-reports-96353a1d-cf61-4a8a-8dc5-b965923573ef.webp	New Report chart config panel (data source, chart type)
web/navigation/fibery-web-navigation-sidebar-98869498-692b-4c9a-97c6-d6d6ea2a97e9.webp	web/whiteboard/fibery-web-whiteboard-98869498-692b-4c9a-97c6-d6d6ea2a97e9.webp	Whiteboard diagram with connected relationship nodes
web/navigation/fibery-web-navigation-sidebar-98eddcb5-b11d-4dc2-8916-4deac0a30172.webp	web/onboarding/fibery-web-onboarding-98eddcb5-b11d-4dc2-8916-4deac0a30172.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-9969ec62-b754-47a7-8246-e21b6224bd5f.webp	web/views/fibery-web-views-9969ec62-b754-47a7-8246-e21b6224bd5f.webp	New calendar view creation panel
web/navigation/fibery-web-navigation-sidebar-99741643-6f33-4727-8a4a-594c33d3b2ba.webp	web/database/fibery-web-database-99741643-6f33-4727-8a4a-594c33d3b2ba.webp	New table field color-coding picker (dominant card)
web/navigation/fibery-web-navigation-sidebar-9c826c0d-8a63-42ca-a85f-573fe10104aa.webp	web/reports/fibery-web-reports-9c826c0d-8a63-42ca-a85f-573fe10104aa.webp	New Report wizard (Client Report Directory)
web/navigation/fibery-web-navigation-sidebar-a0357d42-3cb0-4f06-aa30-524352dfcf03.webp	web/onboarding/fibery-web-onboarding-a0357d42-3cb0-4f06-aa30-524352dfcf03.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-a0f4b2f8-30ec-48e4-ac84-ddf21f4d52c2.webp	web/editors/fibery-web-editors-a0f4b2f8-30ec-48e4-ac84-ddf21f4d52c2.webp	Document version history panel
web/navigation/fibery-web-navigation-sidebar-a0fe139c-6bb2-4750-93c5-0c88c2e19061.webp	web/views/fibery-web-views-a0fe139c-6bb2-4750-93c5-0c88c2e19061.webp	Home page project cards rendered as gallery-style list
web/navigation/fibery-web-navigation-sidebar-a300aca1-5b8f-4f02-8178-681bcb44bb43.webp	web/onboarding/fibery-web-onboarding-a300aca1-5b8f-4f02-8178-681bcb44bb43.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-a4934de3-ded7-453c-8050-486f64c42ca8.webp	web/editors/fibery-web-editors-a4934de3-ded7-453c-8050-486f64c42ca8.webp	New document bullet-list draft
web/navigation/fibery-web-navigation-sidebar-a4f10ecb-fd0b-4235-b7e6-f9098eb169b4.webp	web/settings/fibery-web-settings-a4f10ecb-fd0b-4235-b7e6-f9098eb169b4.webp	Preferences panel (regional format, appearance theme)
web/navigation/fibery-web-navigation-sidebar-a59259a4-0c72-45a4-b37a-286c93906e07.webp	web/editors/fibery-web-editors-a59259a4-0c72-45a4-b37a-286c93906e07.webp	New document emoji picker popover
web/navigation/fibery-web-navigation-sidebar-a6a73809-0383-4ebf-8964-363282fb5efc.webp	web/editors/fibery-web-editors-a6a73809-0383-4ebf-8964-363282fb5efc.webp	New document emoji picker popover
web/navigation/fibery-web-navigation-sidebar-a878a4ad-ff7d-4571-a704-c9d3b882f12a.webp	web/editors/fibery-web-editors-a878a4ad-ff7d-4571-a704-c9d3b882f12a.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-a990bed9-126f-4ff8-8419-fdff7afe497c.webp	web/editors/fibery-web-editors-a990bed9-126f-4ff8-8419-fdff7afe497c.webp	New document blank plus small New whiteboard window
web/navigation/fibery-web-navigation-sidebar-aacc9efa-7f77-47b7-94a3-98e98c300296.webp	web/editors/fibery-web-editors-aacc9efa-7f77-47b7-94a3-98e98c300296.webp	Document with image/video and entity metadata side panel
web/navigation/fibery-web-navigation-sidebar-abbe76ad-9e8c-49b7-a2a6-d3bc5a6580a0.webp	web/editors/fibery-web-editors-abbe76ad-9e8c-49b7-a2a6-d3bc5a6580a0.webp	New document blank empty editor
web/navigation/fibery-web-navigation-sidebar-af871e63-3718-4893-8968-ec99e9c1ffd7.webp	web/whiteboard/fibery-web-whiteboard-af871e63-3718-4893-8968-ec99e9c1ffd7.webp	Whiteboard canvas with text and drawing toolbar
web/navigation/fibery-web-navigation-sidebar-b055ccb8-1b35-45c5-94f2-fe466a7ec28d.webp	web/ai/fibery-web-ai-b055ccb8-1b35-45c5-94f2-fe466a7ec28d.webp	Fibery AI chat panel prompt content
web/navigation/fibery-web-navigation-sidebar-b17fe4dd-1408-4729-8f51-81e44cdea773.webp	web/database/fibery-web-database-b17fe4dd-1408-4729-8f51-81e44cdea773.webp	Group Database members/access config panel
web/navigation/fibery-web-navigation-sidebar-b1c1016d-82db-4150-83c4-32f8eb6d761f.webp	web/database/fibery-web-database-b1c1016d-82db-4150-83c4-32f8eb6d761f.webp	New table field color config with values list
web/navigation/fibery-web-navigation-sidebar-b3d6302f-cf7d-4c32-b0e0-b68d0c456d78.webp	web/database/fibery-web-database-b3d6302f-cf7d-4c32-b0e0-b68d0c456d78.webp	New table field color grouping logic and swatches
web/navigation/fibery-web-navigation-sidebar-b685338f-0684-4625-9096-1f93d555b329.webp	web/reports/fibery-web-reports-b685338f-0684-4625-9096-1f93d555b329.webp	New Report chart wizard (chart type, filters, icon picker)
web/navigation/fibery-web-navigation-sidebar-b777e868-fb0f-462f-99b4-c01e0ceafc23.webp	web/database/fibery-web-database-b777e868-fb0f-462f-99b4-c01e0ceafc23.webp	Home dashboard table widget with conditional Color rule panel open
web/navigation/fibery-web-navigation-sidebar-b7effa46-f37d-4c1a-b10a-3337f01cbbdd.webp	web/editors/fibery-web-editors-b7effa46-f37d-4c1a-b10a-3337f01cbbdd.webp	New document block-insert layout menu (columns, table, lists)
web/navigation/fibery-web-navigation-sidebar-ba007df0-c925-4b57-82e1-d14750b3f7c9.webp	web/database/fibery-web-database-ba007df0-c925-4b57-82e1-d14750b3f7c9.webp	New table relation/link picker list
web/navigation/fibery-web-navigation-sidebar-ba12f893-a958-4ded-ab57-b00e9718ece5.webp	web/database/fibery-web-database-ba12f893-a958-4ded-ab57-b00e9718ece5.webp	New table basic field name creation
web/navigation/fibery-web-navigation-sidebar-bc294597-4af1-4e9a-9b40-5fc43b2a9cee.webp	web/database/fibery-web-database-bc294597-4af1-4e9a-9b40-5fc43b2a9cee.webp	New table column Created-by filter with context menu
web/navigation/fibery-web-navigation-sidebar-bd898227-ac4b-451f-b393-0068d8a7e5b5.webp	web/database/fibery-web-database-bd898227-ac4b-451f-b393-0068d8a7e5b5.webp	New table Sort config panel
web/navigation/fibery-web-navigation-sidebar-c1f8250b-8082-4c8f-a408-7dfe71af1be2.webp	web/database/fibery-web-database-c1f8250b-8082-4c8f-a408-7dfe71af1be2.webp	New table field grouping with created-on rows
web/navigation/fibery-web-navigation-sidebar-c37a1c94-8960-42b8-8349-3108521452b6.webp	web/onboarding/fibery-web-onboarding-c37a1c94-8960-42b8-8349-3108521452b6.webp	Getting Started concept walkthrough (Space/Document/Database/Table/View)
web/navigation/fibery-web-navigation-sidebar-c6c99e44-475c-4cf6-9774-c5e87781f606.webp	web/reports/fibery-web-reports-c6c99e44-475c-4cf6-9774-c5e87781f606.webp	New Report chart-type wizard step
web/navigation/fibery-web-navigation-sidebar-c8802ed3-80a8-4af0-986b-2a5fe00996c3.webp	web/whiteboard/fibery-web-whiteboard-c8802ed3-80a8-4af0-986b-2a5fe00996c3.webp	Workspace Map canvas diagram with connected nodes
web/navigation/fibery-web-navigation-sidebar-cbd8a5a4-5ace-4f44-ab72-f34d3fd8105c.webp	web/marketing/fibery-web-marketing-cbd8a5a4-5ace-4f44-ab72-f34d3fd8105c.webp	All Templates gallery listing template cards
web/navigation/fibery-web-navigation-sidebar-cbe36c71-b63b-4fb8-88dd-b918858b0170.webp	web/editors/fibery-web-editors-cbe36c71-b63b-4fb8-88dd-b918858b0170.webp	New document blank with title
web/navigation/fibery-web-navigation-sidebar-cdd21558-d6d6-4dec-aa5e-8907723c259f.webp	web/settings/fibery-web-settings-cdd21558-d6d6-4dec-aa5e-8907723c259f.webp	Integrate with GitHub connection panel
web/navigation/fibery-web-navigation-sidebar-cf11411e-c2b2-429f-abe5-056ca36e8fc2.webp	web/onboarding/fibery-web-onboarding-cf11411e-c2b2-429f-abe5-056ca36e8fc2.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-cf43eee5-8c2d-4378-bc35-29d8ee5c3687.webp	web/database/fibery-web-database-cf43eee5-8c2d-4378-bc35-29d8ee5c3687.webp	New table field type/reference dropdown list
web/navigation/fibery-web-navigation-sidebar-cffbe9a3-3e32-41cf-aaf3-16fb3391079e.webp	web/editors/fibery-web-editors-cffbe9a3-3e32-41cf-aaf3-16fb3391079e.webp	New document editor with a red callout/highlight block
web/navigation/fibery-web-navigation-sidebar-d3b873bd-209e-458a-ad5b-7fe54a90b9c1.webp	web/editors/fibery-web-editors-d3b873bd-209e-458a-ad5b-7fe54a90b9c1.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-d68293ff-2be5-44d6-b9d2-cf4cdee6eb22.webp	web/onboarding/fibery-web-onboarding-d68293ff-2be5-44d6-b9d2-cf4cdee6eb22.webp	Getting Started checklist dominates alongside small New calendar panel
web/navigation/fibery-web-navigation-sidebar-d868ebec-3f34-4390-b8ae-73ed3d956de4.webp	web/ai/fibery-web-ai-d868ebec-3f34-4390-b8ae-73ed3d956de4.webp	AI writing assistant suggestions popup in document
web/navigation/fibery-web-navigation-sidebar-d9bfc14d-e2a6-429e-8791-ed3d35173d3c.webp	web/database/fibery-web-database-d9bfc14d-e2a6-429e-8791-ed3d35173d3c.webp	Additional data created import summary
web/navigation/fibery-web-navigation-sidebar-db2c7a2b-ba20-4051-8561-0d08e0ba00d3.webp	web/onboarding/fibery-web-onboarding-db2c7a2b-ba20-4051-8561-0d08e0ba00d3.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-db491fe7-4703-4c76-9cee-8d1357e02850.webp	web/settings/fibery-web-settings-db491fe7-4703-4c76-9cee-8d1357e02850.webp	Workspace General settings (name, logo, delete workspace), not a whiteboard
web/navigation/fibery-web-navigation-sidebar-ddb73936-897b-4eff-a347-118adfe32b60.webp	web/settings/fibery-web-settings-ddb73936-897b-4eff-a347-118adfe32b60.webp	Workspace General settings (name, logo, delete workspace)
web/navigation/fibery-web-navigation-sidebar-de252a6d-4fcf-4d6d-b056-48a3a21d698a.webp	web/onboarding/fibery-web-onboarding-de252a6d-4fcf-4d6d-b056-48a3a21d698a.webp	Onboarding checklist text with small New whiteboard panel
web/navigation/fibery-web-navigation-sidebar-e0df536e-c3be-4864-92b3-ecae82372639.webp	web/editors/fibery-web-editors-e0df536e-c3be-4864-92b3-ecae82372639.webp	Document slash/heading formatting menu popup
web/navigation/fibery-web-navigation-sidebar-e26c782b-9fcd-4587-97f9-c9db9b18ac16.webp	web/onboarding/fibery-web-onboarding-e26c782b-9fcd-4587-97f9-c9db9b18ac16.webp	Learn the basics hub with templates and import CTA
web/navigation/fibery-web-navigation-sidebar-e2d656a6-35ba-4e9a-b5c7-a14e4fa61bb3.webp	web/collaboration/fibery-web-collaboration-e2d656a6-35ba-4e9a-b5c7-a14e4fa61bb3.webp	Activity log detailed audit table
web/navigation/fibery-web-navigation-sidebar-e3791780-91a3-42ef-9e70-30f57bddaf69.webp	web/database/fibery-web-database-e3791780-91a3-42ef-9e70-30f57bddaf69.webp	New table field/grouping panel with automation button
web/navigation/fibery-web-navigation-sidebar-e8c02f4c-3991-4a96-aaaf-38ed64b1a891.webp	web/database/fibery-web-database-e8c02f4c-3991-4a96-aaaf-38ed64b1a891.webp	Database schema description panel (relationships, how it works)
web/navigation/fibery-web-navigation-sidebar-e999d5de-38c4-4b67-955e-e5e20710b888.webp	web/onboarding/fibery-web-onboarding-e999d5de-38c4-4b67-955e-e5e20710b888.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-ea13b251-aac6-4966-a557-04c2efc37aa3.webp	web/editors/fibery-web-editors-ea13b251-aac6-4966-a557-04c2efc37aa3.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-ea376c63-7413-4ebc-b2e5-9ad31a62b9bb.webp	web/onboarding/fibery-web-onboarding-ea376c63-7413-4ebc-b2e5-9ad31a62b9bb.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-ea4f9d3b-5f32-4abf-8cce-9ba113d63db9.webp	web/editors/fibery-web-editors-ea4f9d3b-5f32-4abf-8cce-9ba113d63db9.webp	Document with pasted image, video thumbnail and description text
web/navigation/fibery-web-navigation-sidebar-ede191c3-8032-4aa0-80c9-c15b1d78d4da.webp	web/editors/fibery-web-editors-ede191c3-8032-4aa0-80c9-c15b1d78d4da.webp	Document with quoted philosophy/process text body
web/navigation/fibery-web-navigation-sidebar-ef1e4556-966c-4f9e-bdca-172e3c87a7fd.webp	web/collaboration/fibery-web-collaboration-ef1e4556-966c-4f9e-bdca-172e3c87a7fd.webp	Activity log detailed audit table
web/navigation/fibery-web-navigation-sidebar-ef416a9a-eca4-46b8-af50-3a45291eb0ce.webp	web/editors/fibery-web-editors-ef416a9a-eca4-46b8-af50-3a45291eb0ce.webp	New document blank empty editor
web/navigation/fibery-web-navigation-sidebar-f02195b6-ac9a-4b22-abd8-552b4fba2849.webp	web/views/fibery-web-views-f02195b6-ac9a-4b22-abd8-552b4fba2849.webp	View-type picker dropdown (Table/Board/Gallery/List/Timeline/Gantt/Chart/Form/Map)
web/navigation/fibery-web-navigation-sidebar-f2ab5ca9-8437-4bb7-935a-6dc2da2f4dc9.webp	web/reports/fibery-web-reports-f2ab5ca9-8437-4bb7-935a-6dc2da2f4dc9.webp	Client report chart wizard panel
web/navigation/fibery-web-navigation-sidebar-f8a0f26b-cead-43ea-9e51-e2c24a22b9be.webp	web/onboarding/fibery-web-onboarding-f8a0f26b-cead-43ea-9e51-e2c24a22b9be.webp	Getting Started welcome checklist dominates panel
web/navigation/fibery-web-navigation-sidebar-f908d58e-b057-4b39-9011-b4a3bbd0ebb6.webp	web/database/fibery-web-database-f908d58e-b057-4b39-9011-b4a3bbd0ebb6.webp	Import upload panel (drop file or select from disk)
web/navigation/fibery-web-navigation-sidebar-fd082957-c4ff-4fab-ba56-22fbd584c4da.webp	web/whiteboard/fibery-web-whiteboard-fd082957-c4ff-4fab-ba56-22fbd584c4da.webp	New whiteboard blank canvas with toolbar
web/screens/fibery-web-screen-005c8b47-cd9c-4a32-9872-63cc69c2d3d2.webp	web/views/fibery-web-views-005c8b47-cd9c-4a32-9872-63cc69c2d3d2.webp	Rendered Problems grid/table view with status and device columns
web/screens/fibery-web-screen-00850ddb-7f39-42b2-874c-2946f4430e91.webp	web/whiteboard/fibery-web-whiteboard-00850ddb-7f39-42b2-874c-2946f4430e91.webp	Whiteboard diagram with connected relationship nodes
web/screens/fibery-web-screen-0138b814-db3d-4b91-982d-7ffbbc11262c.webp	web/navigation/fibery-web-navigation-0138b814-db3d-4b91-982d-7ffbbc11262c.webp	Trash Bin destination listing deleted items
web/screens/fibery-web-screen-01a18e46-eab5-4476-839d-e57d955bb406.webp	web/reports/fibery-web-reports-01a18e46-eab5-4476-839d-e57d955bb406.webp	Problem database report with bar charts and filters
web/screens/fibery-web-screen-020c70cc-1081-482c-a47e-8df7e610b70c.webp	web/reports/fibery-web-reports-020c70cc-1081-482c-a47e-8df7e610b70c.webp	Client report chart config with filters and chart-type picker
web/screens/fibery-web-screen-026ee5e9-9f37-414f-af6a-9268a685809c.webp	web/views/fibery-web-views-026ee5e9-9f37-414f-af6a-9268a685809c.webp	New calendar view creation panel with database/field filters
web/screens/fibery-web-screen-0319b0ac-c743-49ae-b32c-4c9cd4d8571d.webp	web/onboarding/fibery-web-onboarding-0319b0ac-c743-49ae-b32c-4c9cd4d8571d.webp	Read.me workspace intro doc with getting-started checklist steps
web/screens/fibery-web-screen-03318b9b-5560-4bd8-81ff-2e1372fc3541.webp	web/editors/fibery-web-editors-03318b9b-5560-4bd8-81ff-2e1372fc3541.webp	Read.me document body explaining feature purpose
web/screens/fibery-web-screen-03aa0ecb-94e0-4852-ae7e-a48ad29985c0.webp	web/editors/fibery-web-editors-03aa0ecb-94e0-4852-ae7e-a48ad29985c0.webp	Document with pasted image, video thumbnail and description text
web/screens/fibery-web-screen-03c651dd-0e52-4baf-91ad-ffeb753f759d.webp	web/automations/fibery-web-automations-03c651dd-0e52-4baf-91ad-ffeb753f759d.webp	Automation rule builder (When/Then trigger and action)
web/screens/fibery-web-screen-03cce245-76b5-495c-bd3d-8ac19ece4217.webp	web/views/fibery-web-views-03cce245-76b5-495c-bd3d-8ac19ece4217.webp	Rendered Problems table with quick-add side panel
web/screens/fibery-web-screen-0436dd80-3159-46bb-a424-5e59948d1993.webp	web/database/fibery-web-database-0436dd80-3159-46bb-a424-5e59948d1993.webp	Table filter logic configuration panel
web/screens/fibery-web-screen-04750d65-b11b-4dd2-8541-963992807b02.webp	web/views/fibery-web-views-04750d65-b11b-4dd2-8541-963992807b02.webp	Rendered full calendar month grid
web/screens/fibery-web-screen-049ff5fa-2992-4a16-bcc6-cc8d4fc6c49b.webp	web/dialogs/fibery-web-dialogs-049ff5fa-2992-4a16-bcc6-cc8d4fc6c49b.webp	Delete-all-data confirmation modal for a Space
web/screens/fibery-web-screen-04b7bbcd-dca1-4725-af32-8bcd52973ceb.webp	web/database/fibery-web-database-04b7bbcd-dca1-4725-af32-8bcd52973ceb.webp	New table Sort config panel
web/screens/fibery-web-screen-06024252-58ed-405a-8ba2-89a48cd2e6b8.webp	web/database/fibery-web-database-06024252-58ed-405a-8ba2-89a48cd2e6b8.webp	Field visibility/property config for a table
web/screens/fibery-web-screen-066e7ada-e14f-4a95-a869-c431b449bd52.webp	web/views/fibery-web-views-066e7ada-e14f-4a95-a869-c431b449bd52.webp	Entity Tree view configuration on canvas
web/screens/fibery-web-screen-0735ba00-b48e-41cc-b886-3a468f4d04cc.webp	web/database/fibery-web-database-0735ba00-b48e-41cc-b886-3a468f4d04cc.webp	Import field-mapping panel (new vs existing database)
web/screens/fibery-web-screen-0744d81a-6035-498a-b181-190ada8a16f2.webp	web/views/fibery-web-views-0744d81a-6035-498a-b181-190ada8a16f2.webp	Rendered timeline/Gantt view with date bars
web/screens/fibery-web-screen-0772ade8-9a33-4c63-932b-4136f4eb50b2.webp	web/database/fibery-web-database-0772ade8-9a33-4c63-932b-4136f4eb50b2.webp	Import Choose File drag-drop panel
web/screens/fibery-web-screen-087083fc-9a2b-463d-8df3-b69ee56995e1.webp	web/forms/fibery-web-forms-087083fc-9a2b-463d-8df3-b69ee56995e1.webp	Share Form panel (link, embed, form style)
web/screens/fibery-web-screen-08c26ab4-67f9-4179-921e-a3585c73521d.webp	web/views/fibery-web-views-08c26ab4-67f9-4179-921e-a3585c73521d.webp	Rendered Kanban board with cards and toolbar
web/screens/fibery-web-screen-08d7b60d-c231-4aa7-96e8-0520c41bfae0.webp	web/database/fibery-web-database-08d7b60d-c231-4aa7-96e8-0520c41bfae0.webp	Opened card/entity detail with structured fields and description
web/screens/fibery-web-screen-08e19bee-7c9b-4314-a417-4fa01fbef1b9.webp	web/database/fibery-web-database-08e19bee-7c9b-4314-a417-4fa01fbef1b9.webp	Rendered table with column Delete Field context action
web/screens/fibery-web-screen-0a207252-0899-4e33-8a10-a9c22005dbaa.webp	web/views/fibery-web-views-0a207252-0899-4e33-8a10-a9c22005dbaa.webp	Rendered table with bulk row selection action bar
web/screens/fibery-web-screen-0a4080bf-c8da-461e-95e9-8be89cc813f5.webp	web/reports/fibery-web-reports-0a4080bf-c8da-461e-95e9-8be89cc813f5.webp	Creation dynamic of Problem report wizard (chart types, table setup)
web/screens/fibery-web-screen-0a49e756-1e9f-45b4-ae85-1cac3f1e579a.webp	web/views/fibery-web-views-0a49e756-1e9f-45b4-ae85-1cac3f1e579a.webp	Rendered Problems grid with relation quick-add popover
web/screens/fibery-web-screen-0a579613-dabd-434b-8c04-2d3ebee8e6d2.webp	web/settings/fibery-web-settings-0a579613-dabd-434b-8c04-2d3ebee8e6d2.webp	Change-email confirmation dialog (account setting)
web/screens/fibery-web-screen-0b1101af-3ee5-46e4-8fdb-ba531f96e467.webp	web/database/fibery-web-database-0b1101af-3ee5-46e4-8fdb-ba531f96e467.webp	New field type picker dropdown list
web/screens/fibery-web-screen-0c3706ec-661e-460d-917c-a4c6ca36ea98.webp	web/automations/fibery-web-automations-0c3706ec-661e-460d-917c-a4c6ca36ea98.webp	Automation rule builder (When/Then conditions)
